q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
96.2323,-71.956,95.6232,-5.98323,76.7689,61.3913,-227.87,-94.253,207.187,-67.979,-29.1041,6.17658
96.4259,-72.839,74.555,3.823,66.1801,64.448,-67.2505,-53.2546,227.366,-57.0442,-22.8277,-8.74962
96.5308,-78.8928,73.6062,4.8012,50.356,50.054,-0.932279,-102.656,242.042,-36.1861,-26.7327,-32.1255
96.5348,-78.4351,83.3808,-8.90932,71.9131,75.4591,-66.3403,-75.2863,218.283,-64.8109,-13.1585,-10.8526
96.6878,-90.3721,93.4047,20.609,71.9572,78.5651,-73.9719,-212.376,203.559,-65.5087,-13.4489,17.7603
96.8132,-98.7642,77.4587,13.672,99.713,54.213,119.648,-237.546,160.86,-93.897,-35.4297,-5.99455
96.9347,-62.0278,80.0588,23.59,62.4312,95.7687,-225.454,-74.4936,235.531,-57.6186,-0.100065,43.588
97.1542,-72.8539,90.4471,42.353,87.3841,89.3442,-191.429,-174.791,190.157,-84.0161,-7.10795,59.7019
97.1708,-93.8539,88.1037,1.5947,79.6961,97.2458,15.0702,-186.841,199.281,-72.8831,7.04657,-2.65075
97.1748,-86.0909,86.6719,8.21971,85.7443,45.678,-46.1294,-147.212,195.792,-73.9765,-44.7877,-2.98928
97.3598,-86.2221,92.0302,19.139,58.0108,66.199,-91.0501,-198.287,228.911,-48.0302,-21.6115,8.22637
97.5598,-99.2168,90.5227,15.996,71.9371,55.778,14.7158,-252.566,204.535,-59.7858,-31.776,-9.91853
97.6819,-91.2533,93.1818,-4.9676,64.2309,67.4388,-38.6236,-178.848,226.06,-54.5868,-18.576,-16.6056
97.7088,-74.072,86.0697,5.5149,65.4541,91.6062,-145.844,-97.3371,235.912,-58.3249,-1.32948,17.3499
97.7907,-89.4089,77.9853,11.189,94.5461,65.1178,48.7057,-164.252,185.538,-86.6226,-25.2898,-2.27895
98.009,-76.6371,74.0239,33.174,91.8228,65.9188,-52.2438,-123.591,197.274,-84.4586,-28.5336,27.2781
98.2869,-64.7247,91.208,0.928461,71.0193,51.031,-270.42,-83.8591,236.682,-55.3409,-38.3838,5.06575
98.39,-74.4587,78.9473,-7.44037,45.862,50.754,-72.9721,-79.0938,268.564,-30.8046,-22.4289,-36.7028
98.5241,-65.9709,74.9068,14.404,78.5388,84.6918,-150.996,-44.743,233.578,-70.822,-8.81465,20.4036
98.5957,-93.1549,73.5449,27.556,81.7233,96.7789,91.1202,-226.43,201.386,-73.6716,4.97423,9.04667
98.8238,-77.5521,86.1992,3.0681,60.8137,73.5288,-111.58,-115.619,249.933,-50.7476,-15.019,0.275156
99.1469,-80.4169,98.527,-8.88319,94.699,89.6329,-169.168,-129.184,203.352,-85.9189,-2.26825,8.25267
99.1899,-66.6602,80.7882,7.19721,98.7859,52.464,-182.611,-48.8679,210.633,-90.267,-41.4561,20.3471
99.5188,-65.3819,71.0972,41.849,97.4412,75.56,-136.587,-87.7525,209.232,-91.2488,-22.0547,46.8491
