q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
71.1688,-98.8438,89.8358,1.919,72.525,64.9797,36.3044,-183.935,12.9531,-91.3764,-27.8269,-6.45241
71.288,-73.8623,81.517,42.287,53.563,89.4782,-117.099,-113.886,16.7397,-66.534,13.6383,47.5407
71.3092,-91.8509,89.2021,26.49,99.2838,49.975,-37.546,-193.492,-22.496,-120.629,-28.6959,41.4304
71.3441,-95.1603,89.5659,-1.9963,55.975,94.1049,16.0883,-157.946,28.3605,-74.7146,1.10452,-6.5033
71.3722,-80.9011,72.5937,37.287,41.116,48.479,6.08109,-129.501,35.703,-54.081,-26.1654,3.90029
71.441,-85.8978,88.8102,38.974,93.1801,40.765,-82.6994,-184.702,-14.8601,-110.981,-35.202,55.9528
71.461,-81.9788,75.474,-1.9759,73.0521,57.149,22.5814,-62.0828,-26.789,-91.6204,-36.1253,-7.54369
71.6071,-62.08,83.975,11.233,50.722,68.5349,-245.938,-29.7384,-4.12663,-66.4244,-10.06,22.382
71.61,-86.0709,91.974,25.249,83.0737,95.1442,-100.768,-160.797,-6.02324,-99.6646,14.0752,28.4907
71.6787,-76.1948,74.8839,29.551,72.6321,61.5792,-60.2757,-82.8704,-16.5358,-89.1613,-20.3546,25.8862
71.7131,-64.2309,78.0941,26.92,63.7479,90.5411,-191.938,-39.3372,-17.0915,-78.4438,12.1508,38.7355
71.7721,-81.2838,90.411,43.394,83.4891,46.93,-126.204,-174.533,-0.78872,-95.4864,-29.2483,54.3838
71.8208,-75.647,83.987,20.725,89.5722,87.8791,-129.323,-88.3637,-38.0625,-106.017,6.21185,28.0101
71.8569,-89.8512,97.514,-0.47179,97.055,50.203,-92.1355,-149.173,-29.0868,-120.621,-33.955,25.5178
71.8942,-95.6152,92.7687,41.583,97.9878,74.3258,-43.5495,-248.863,2.40303,-112.536,-3.72362,42.8237
71.9761,-83.677,96.2861,13.301,72.1067,70.593,-143.642,-138.272,6.12331,-88.7646,-12.0352,23.6718
71.999,-73.4148,88.4721,8.3838,85.1931,55.966,-175.621,-68.7959,-35.6475,-103.194,-26.7989,29.1894
72.2821,-64.4572,92.755,17.194,44.11,88.7769,-270.498,-87.3789,29.0293,-57.4042,11.3963,42.7303
72.325,-80.0181,93.5571,18.34,75.6029,72.1829,-157.107,-126.281,0.207914,-91.2342,-8.9923,30.2654
72.4368,-76.5701,99.6259,42.255,60.3812,82.5689,-206.772,-186.525,41.9298,-69.0109,8.7796,60.9523
72.4442,-68.3842,87.925,-8.70661,83.6152,99.297,-205.328,-19.0269,-44.3693,-101.325,11.8985,8.12754
72.4729,-69.0752,84.3142,3.1123,71.995,43.482,-181.621,-27.73,-24.5641,-87.9034,-41.5741,15.4291
72.5531,-74.4822,86.4009,14.229,55.361,44.864,-147.747,-76.8155,14.1393,-66.8164,-35.2115,8.13781
72.5622,-81.7387,73.5489,12.839,83.751,60.5061,14.5577,-82.5664,-25.1894,-102.591,-28.0877,10.277
72.6551,-74.9899,74.0112,0.36742,79.711,59.9039,-37.7893,-22.1232,-36.8438,-98.0699,-30.6272,3.16403
72.6843,-86.245,78.9983,-5.0444,40.939,72.4327,31.9142,-98.788,37.0405,-56.1028,-18.7866,-21.9689
72.7507,-66.977,83.7372,21.272,62.4828,61.3901,-202.361,-56.0156,0.625792,-75.9906,-17.6288,29.0454
72.8109,-63.6241,73.6973,-0.4404,82.4039,67.0762,-155.581,29.9031,-54.5286,-99.949,-20.3335,12.5486
72.8212,-90.5949,77.704,45.733,49.684,91.8251,38.075,-206.722,62.6128,-64.8424,10.7571,31.695
72.8413,-99.6431,96.5571,4.3695,61.6669,52.999,-17.0883,-199.342,45.9929,-76.1317,-36.2541,-7.57695
72.8481,-84.0621,91.055,22.476,79.664,78.0517,-108.44,-142.641,3.49547,-95.1149,-4.0175,28.8046
73.0258,-65.7692,99.7777,4.9371,76.6411,91.7403,-316.646,-97.3096,-2.5635,-90.4843,12.0341,37.0305
73.0401,-66.5599,78.9438,29.507,48.475,45.903,-166.414,-57.279,20.8407,-58.0069,-27.6967,17.7735
73.0412,-70.3793,96.0317,28.74,68.8558,41.193,-248.53,-131.483,18.487,-76.9533,-34.6328,42.2896
73.0498,-70.0601,94.1828,18.382,45.015,53.659,-231.215,-106.231,40.5911,-56.2872,-19.6016,20.409
73.0561,-92.272,92.0371,16.453,67.8348,57.435,-46.5815,-171.915,30.7899,-83.4792,-28.227,11.5131
73.0578,-77.6862,95.3849,8.21862,50.441,86.8071,-178.058,-109.918,35.2604,-66.2494,4.13553,22.9128
73.1409,-66.918,73.5901,36.417,79.8669,56.798,-140.034,-53.6017,-21.5432,-92.7829,-22.2651,42.6955
73.1759,-81.242,97.2338,12.525,82.5048,61.6348,-171.161,-132.985,-0.363303,-97.991,-20.7286,30.6852
73.2802,-88.4211,70.6371,43.707,92.0508,79.0642,62.5169,-186.225,0.33681,-107.645,-3.68089,27.8221
73.3369,-65.6209,70.0298,12.513,79.919,50.13,-118.171,9.10675,-38.7788,-97.2196,-35.464,20.281
73.3397,-69.3038,98.3121,12.862,62.8179,49.652,-273.254,-109.394,23.0459,-73.6714,-28.4862,28.8364
73.3672,-70.8101,87.3222,29.857,43.636,76.6182,-177.815,-102.07,42.9641,-56.6133,0.696025,36.9079
73.4142,-80.076,81.9662,23.497,94.6641,42.825,-76.2059,-109.181,-24.7191,-115.164,-37.6275,42.2443
73.4389,-84.7599,93.627,13.794,95.2347,53.551,-117.225,-140.958,-15.4344,-113.537,-28.2802,35.0698
73.4853,-84.529,98.2898,45.05,61.6268,75.6419,-142.23,-211.366,55.2071,-71.3544,0.241881,52.4014
73.5088,-62.4071,93.069,-7.46209,91.1839,77.4948,-303.53,-35.6942,-38.4595,-106.576,-6.09874,25.2634
73.5798,-84.0558,85.9018,16.171,55.83,99.2489,-62.0044,-120.524,35.5618,-71.4766,13.454,19.6653
73.5987,-98.6072,72.7467,4.0956,72.6218,41.901,172.014,-198.494,34.6057,-86.9494,-54.6999,-23.6442
73.6148,-98.6559,71.3911,12.691,94.483,98.1351,168.151,-216.116,7.50989,-111.069,2.90669,-17.1535
73.648,-62.1619,90.8367,9.42241,63.977,58.7981,-293.526,-54.1791,8.12204,-76.3221,-20.8737,29.0066
73.8119,-90.7559,87.6219,9.78681,93.4838,76.2693,-17.6978,-149.121,-7.96524,-110.186,-11.6905,10.7723
73.9992,-88.7598,85.7832,43.753,71.0193,72.5691,-38.3078,-196.533,40.7037,-83.9104,-7.28974,37.062
74.029,-82.3082,72.2202,40.338,40.586,73.42,20.0957,-145.34,62.9579,-55.0564,-5.81109,18.941
74.0319,-71.8071,89.2021,12.822,63.9249,73.5328,-193.806,-73.2152,16.3729,-78.1835,-8.36393,25.1156
74.0382,-69.1892,78.7467,6.8905,73.1392,81.4981,-141.812,-15.9973,-13.4874,-88.7162,-4.55688,15.0202
74.0663,-79.2779,90.776,8.71641,96.5147,45.579,-138.847,-100.781,-23.3993,-116.888,-36.1482,37.5148
74.3819,-89.673,81.7932,32.437,66.042,85.2687,0.545643,-173.923,43.7322,-80.836,1.40118,22.2981
74.5578,-70.9431,77.4891,32.962,44.572,72.3411,-113.826,-77.4535,45.2016,-57.3156,-5.34776,28.1016
74.6008,-88.0413,72.729,9.34889,89.9721,78.5199,82.1279,-121.228,-4.74189,-105.975,-13.2696,-3.05731
74.6719,-61.0252,80.3843,9.4518,56.816,45.24,-235.214,-5.72726,13.4842,-65.7894,-34.9921,10.1832
74.673,-65.4129,79.9591,14.678,82.1799,85.3999,-195.13,-23.5927,-17.2657,-95.9235,2.39048,28.1839
74.6971,-99.9788,90.3921,49.278,54.216,43.079,7.15887,-281.638,91.3633,-61.6829,-33.2064,17.4825
74.7337,-81.984,99.2758,27.527,58.0721,92.0732,-173.274,-173.975,58.3433,-69.4579,12.489,43.8632
74.7378,-68.744,78.0208,-1.4239,78.3268,87.9828,-132.56,3.27947,-18.8948,-93.5225,-0.46632,7.21037
74.7389,-84.262,76.5271,22.694,66.3422,63.1709,4.01776,-116.825,30.1886,-80.5583,-23.0571,9.68282
74.7698,-80.8208,78.1881,1.3524,94.2607,88.3071,-15.9078,-65.1492,-24.3693,-109.753,-2.51175,-1.01333
74.869,-96.6013,78.6419,29.411,67.8777,78.313,74.6804,-213.368,55.1219,-82.9063,-9.10128,8.98692
74.8959,-68.5779,81.4992,-5.73783,75.2208,68.9979,-156.644,1.2923,-11.8682,-90.3845,-19.5572,6.40228
75.144,-84.2122,75.113,22.62,65.8907,59.5183,14.2941,-115.275,33.8834,-79.2868,-27.0873,7.09117
75.152,-79.1169,77.987,41.664,44.657,81.745,-45.5267,-134.211,65.2889,-57.1407,2.55125,34.1886
75.2179,-72.1938,73.1438,13.451,54.357,67.2979,-71.4137,-32.0935,27.8382,-67.6807,-17.8044,4.84535
75.2523,-98.6748,79.0292,3.7998,74.0319,74.6707,121.969,-189.797,42.5823,-88.5204,-19.892,-16.406
75.4093,-80.7641,82.7362,-6.70418,80.1619,77.3218,-42.2733,-54.5746,0.373956,-94.7115,-14.4277,-3.9646
75.5508,-64.2039,87.8711,23.941,41.11,86.1442,-239.255,-79.0069,59.4314,-51.8284,7.51244,43.5059
75.6379,-96.717,81.207,8.10363,73.1312,45.154,82.8103,-178.824,43.9795,-86.1021,-47.1991,-10.4843
75.6447,-89.3069,94.6589,27.997,54.802,99.2111,-88.4817,-190.356,72.8464,-66.7585,16.1105,35.4578
75.6889,-90.9519,97.1547,7.7304,96.713,99.729,-89.5352,-165.777,7.58387,-111.481,11.9185,9.64307
75.8281,-78.6992,89.0777,46.561,65.6231,44.507,-129.671,-163.745,53.7295,-70.8903,-32.0844,41.8798
75.8567,-82.4887,99.8001,30.663,88.3782,96.9628,-180.509,-185.596,27.1679,-98.9849,17.0276,45.6572
75.9599,-98.323,75.7009,19.275,86.6289,96.717,121.107,-212.756,35.1577,-101.283,5.22871,-5.13761
75.9622,-96.5652,83.598,34.957,62.7652,43.472,34.2832,-226.136,73.1003,-71.6031,-40.0773,7.50716
75.9702,-75.1617,71.3521,-1.2091,67.0819,94.2802,-11.9618,-16.2327,14.5414,-81.0438,2.53132,-4.64078
75.9908,-78.136,86.5527,-8.08461,62.5613,53.934,-97.4574,-49.5406,30.1287,-73.5415,-35.2758,-9.68775
76.0722,-73.5202,98.9332,-1.7342,86.3419,56.996,-241.695,-90.9759,8.67242,-100.204,-27.6309,27.8717
76.0842,-94.695,82.9179,22.491,64.2601,79.95,36.3728,-189.571,62.7326,-78.0623,-7.73348,7.82782
76.0939,-83.9068,92.81,1.2056,88.5632,85.978,-106.493,-107.063,8.36847,-102.497,-2.06251,10.2467
76.1008,-62.4358,93.0867,-3.1564,79.1851,86.6771,-305.217,-39.6969,7.32541,-91.9209,2.68058,26.1657
76.1558,-71.1579,88.2962,27.217,60.1921,84.5439,-192.17,-97.8804,47.3954,-70.9353,4.2895,41.027
76.1982,-94.7088,81.2408,32.763,47.139,67.6331,44.9556,-216.207,91.1003,-59.5201,-15.1119,6.88198
76.2292,-88.2091,79.8589,34.869,74.7922,72.3021,0.836313,-167.719,43.9146,-87.5321,-11.9928,24.3808
76.2412,-92.649,98.6169,27.833,54.103,42.388,-92.7699,-216.494,84.5202,-59.8037,-35.6416,10.2705
76.259,-97.9271,79.1461,1.2391,66.0391,91.4538,119.25,-182.289,59.4339,-79.7457,-3.16029,-17.4069
76.2727,-84.7937,84.2758,32.354,94.565,57.5977,-57.9666,-154.429,12.3214,-108.186,-24.3927,40.1219
76.3552,-74.8518,85.4927,4.4771,53.092,67.181,-131.87,-58.7927,48.0652,-65.093,-17.6462,4.61846
76.4572,-83.9509,86.9498,17.882,46.27,43.117,-68.5436,-132.325,74.0968,-51.4425,-34.7825,-7.39008
76.6721,-97.9168,80.4232,41.559,87.3789,66.3388,58.1095,-248.008,47.9222,-100.434,-18.3406,27.1477
76.691,-76.7099,73.2928,20.227,59.0811,51.606,-35.0297,-66.7533,45.0338,-68.4342,-32.8106,2.56435
76.7099,-98.9911,72.6121,43.872,83.732,64.1128,118.299,-263.976,56.9514,-97.1762,-22.1742,19.7578
76.7551,-81.4889,85.7431,20.98,47.494,43.055,-81.1421,-122.827,73.0806,-52.4631,-34.3839,-2.58856
76.7551,-82.9219,94.8062,34.014,53.533,67.0298,-133.478,-176.952,79.4022,-62.737,-11.4205,33.9378
76.8222,-63.0007,89.5218,-1.6607,47.912,43.441,-268.74,-33.9762,53.863,-52.7726,-34.2321,-2.74173
76.8697,-81.5709,83.9452,46.38,81.6877,91.2911,-80.5928,-163.561,38.6608,-91.0497,10.8612,47.4439
76.9133,-86.6828,99.5829,45.867,99.5422,98.3379,-142.733,-235.655,30.0966,-107.985,19.1952,55.3528
76.9671,-68.4008,77.2141,12.339,47.867,72.784,-135.915,-27.6154,52.5407,-59.8124,-10.5843,11.2344
77.088,-84.627,70.538,21.267,40.088,63.2717,57.1562,-129.574,84.075,-50.5124,-19.7432,-10.1997
77.2078,-86.8971,78.9771,8.04908,74.8947,64.5712,23.1423,-109.619,37.9348,-87.4729,-25.9065,-1.36355
77.2571,-74.0949,84.5342,6.8901,44.101,46.649,-130.888,-63.8916,67.8248,-49.4148,-31.7588,-10.1421
77.2662,-97.4641,70.6491,23.212,92.2892,55.637,148.277,-220.49,37.4775,-108.404,-34.4104,6.33344
77.296,-77.4009,75.3061,-1.9397,74.2588,90.9828,-20.4086,-31.6622,22.1781,-87.0347,-0.422586,-4.3334
77.3109,-82.2452,98.5161,-5.6117,96.9467,72.0781,-157.465,-109.443,7.97209,-110.214,-15.1759,16.0149
77.4129,-97.3358,88.5042,42.176,57.4659,44.758,3.53289,-252.098,95.7931,-63.2519,-35.0506,13.25
77.4278,-91.3593,94.9729,-1.9898,79.0023,91.4297,-57.0194,-140.983,41.6861,-91.5469,1.20963,0.978372
77.4341,-89.5138,72.3199,33.21,78.7318,54.047,66.9583,-170.417,47.845,-91.1343,-32.9993,15.9507
77.4622,-63.2431,76.8881,-1.3523,97.7878,48.254,-183.25,21.9336,-21.3158,-115.139,-36.8741,27.7337
77.4868,-77.2359,79.1318,-6.86168,62.52,67.3758,-47.0897,-31.6145,40.6195,-73.7402,-23.2843,-11.4776
77.5498,-63.7479,96.8482,11.272,80.143,82.7448,-318.282,-92.2475,32.49,-89.4878,1.0369,42.9451
77.6071,-94.306,70.0538,27.056,63.0368,53.147,126.094,-200.91,77.4927,-72.2553,-35.3084,-8.31416
77.6639,-73.2928,81.6763,8.57151,88.6549,72.4133,-125.887,-44.1047,8.63289,-100.989,-14.2515,19.397
77.7108,-78.7422,78.9943,-0.888881,83.7538,95.6501,-39.1539,-46.2629,16.1892,-96.1803,4.95645,-1.71545
77.7727,-64.5191,81.2219,38.514,82.8789,48.976,-210.835,-75.1172,25.8231,-90.1222,-31.4528,53.9037
77.7819,-60.7771,94.0189,-6.78548,78.7038,55.564,-325.712,-36.0572,24.4515,-89.5391,-29.6999,24.7344
77.8231,-82.9901,96.9158,3.0639,75.9748,62.1459,-147.258,-118.356,45.1224,-87.4499,-24.8359,14.8052
77.8713,-94.8388,74.0857,0.36538,63.0569,91.7202,139.034,-164.089,71.375,-74.8237,-3.04664,-19.9441
77.9337,-93.792,89.3871,-0.756499,56.562,60.8579,5.66681,-154.645,79.0588,-65.5097,-28.4582,-17.2534
77.9372,-77.2931,91.7987,12.834,48.293,46.476,-156.988,-108.506,79.7081,-53.1021,-31.5093,1.68931
78.0248,-79.106,96.2718,9.11679,55.066,60.0431,-174.041,-120.425,75.4555,-63.9189,-22.3415,12.2277
78.0351,-99.9462,87.635,37.513,98.8599,90.9937,21.0512,-260.523,42.5873,-110.296,5.53813,24.0131
78.152,-91.6618,87.1308,39.912,80.288,74.3779,-29.1819,-209.626,60.2448,-90.5555,-9.19021,34.1674
78.3543,-97.801,75.25,-5.6769,69.7771,62.037,164.619,-181.262,69.5749,-78.5749,-33.6896,-33.3216
78.3858,-78.3462,88.8973,15.795,69.5708,92.7321,-135.644,-100.163,55.065,-80.5132,7.49157,25.6376
78.3949,-67.3833,76.3988,20.606,85.0149,69.3479,-152.546,-29.4202,18.4784,-95.6415,-15.3129,30.3112
78.47,-94.3472,73.3982,41.513,88.4968,60.5628,85.6928,-224.573,52.726,-100.54,-25.535,24.8614
78.6482,-75.5508,85.4068,47.072,70.2733,71.504,-133.224,-142.583,64.985,-76.8722,-8.80758,51.7231
78.6522,-95.4502,86.4118,1.1531,58.574,95.9171,40.2613,-166.265,84.3563,-70.1909,3.60358,-6.0751
78.69,-73.1552,94.5008,5.5394,64.805,45.266,-215.335,-85.4936,62.0955,-70.3853,-38.257,11.9764
78.6957,-68.987,74.2261,41.659,91.8262,68.4289,-124.698,-75.6917,20.7011,-100.29,-13.4028,49.5999
78.7089,-95.5459,70.2211,24.345,69.1789,76.2189,136.927,-205.991,78.0121,-80.4912,-14.2625,-3.67657
78.776,-99.7307,72.6562,13.4,64.2183,42.978,162.378,-224.418,88.8291,-67.8209,-48.147,-29.6861
78.8373,-64.4893,74.834,8.46471,90.23,85.3128,-163.348,9.26925,7.77626,-101.127,-1.49898,18.7869
78.8441,-91.7798,96.0019,16.269,45.32,68.5469,-73.8082,-192.373,106.989,-54.9167,-14.0858,7.1859
78.9318,-64.9849,78.639,36.35,66.4379,50.919,-186.529,-62.333,57.1042,-71.5904,-29.2954,36.9665
79.1541,-88.4148,84.2701,-8.22911,50.159,84.7427,13.8669,-110.477,87.6488,-60.735,-7.26464,-15.2937
79.1851,-63.6378,80.1912,17.413,44.481,90.3423,-202.131,-35.3826,80.8964,-53.9512,6.24346,32.8395
79.1971,-76.7958,93.0203,43.772,87.3423,74.4077,-175.039,-169.22,50.3429,-92.724,-6.55438,60.1164
79.3489,-62.2559,74.61,27.248,71.229,59.5532,-191.16,-20.6267,46.6878,-78.6534,-23.6099,32.6361
79.3621,-89.7619,73.5139,-0.25141,90.8659,73.9041,107.193,-121.861,35.6605,-101.929,-19.4422,-13.6053
79.4148,-73.2332,99.9851,-7.49079,73.4022,69.8768,-246.082,-83.9329,57.095,-83.3145,-16.8007,15.7891
79.4698,-83.5659,95.319,-8.83593,94.8491,40.599,-116.651,-97.2938,27.7839,-112.616,-47.2663,19.4189
79.4721,-76.5558,76.3609,1.7286,84.8602,86.1757,-42.7189,-34.562,30.0629,-95.4206,-4.076,1.50239
79.5437,-92.4118,76.365,30.108,66.8808,64.8663,62.5174,-188.883,84.2982,-76.2677,-22.34,7.47879
79.5558,-76.6881,91.0808,19.073,90.7817,53.504,-169.235,-110.354,37.1404,-101.159,-30.8757,39.0116
79.5701,-95.2307,84.6282,47.812,59.9537,89.1402,16.0866,-249.149,105.261,-68.9918,5.31881,35.6995
79.5907,-99.0988,70.3982,14.806,80.2702,55.41,174.99,-223.027,71.4876,-90.5157,-37.657,-13.8716
79.5959,-85.5042,85.169,43.064,57.4871,99.4712,-51.5518,-183.489,96.6672,-65.0556,15.5356,45.6127
79.597,-71.1121,81.9169,4.1832,95.4863,51.23,-144.899,-29.9387,15.5163,-108.864,-35.1793,26.1295
79.6268,-77.81,88.1851,18.469,52.297,45.89,-130.613,-108.898,89.8457,-55.1072,-33.455,4.19391
79.6348,-87.2769,93.9353,16.967,75.4958,49.343,-100.323,-155.299,67.904,-83.7913,-36.897,18.5555
79.7672,-90.1308,89.6112,43.979,64.2309,80.991,-51.9897,-217.021,95.4046,-72.3972,-1.81282,39.4337
79.927,-68.0851,72.6831,11.703,59.0261,91.5879,-108.421,-8.94005,66.1855,-69.065,3.9493,15.8534
79.9351,-72.0042,71.8609,36.257,91.832,64.2377,-80.9398,-71.8481,31.3909,-100.995,-19.9218,39.7977
79.9379,-89.9658,76.2469,-5.85941,42.522,83.1029,87.4104,-129.811,105.42,-51.7298,-9.17936,-24.123
79.9471,-99.6941,85.2063,47.575,97.5988,54.789,32.1978,-279.36,59.6382,-108.597,-28.8055,42.7529
79.986,-98.8948,85.4733,9.62151,95.4731,53.144,61.5468,-201.533,48.8085,-109.244,-36.5964,7.4581
80.0009,-62.8672,71.9263,7.00309,91.526,89.5871,-157.616,26.4597,15.5075,-101.414,1.80177,15.4299
80.0158,-77.83,79.7139,33.269,69.8963,77.6512,-80.2274,-109.758,70.4911,-78.5667,-6.73924,31.484
80.017,-95.3299,76.1272,-9.1369,62.5349,80.3642,143.719,-159.073,87.9551,-70.8792,-14.4263,-31.3746
80.0193,-95.0772,71.8008,16.311,55.322,54.937,132.303,-195.437,103.436,-60.1422,-33.0423,-23.857
80.068,-62.983,95.8661,10.263,71.9801,47.922,-317.605,-84.9407,65.7195,-76.743,-35.086,33.1958
80.1889,-94.9821,70.1827,37.414,75.1262,72.9198,117.583,-224.544,83.4271,-84.6594,-15.3586,10.3859
80.2382,-83.6948,72.4259,30.382,40.275,92.6312,31.4541,-143.992,112.846,-49.9377,5.02877,19.8089
80.272,-79.6881,74.7962,39.027,57.9501,50.169,-26.8442,-126.192,91.0196,-61.9085,-30.9988,15.312
80.394,-78.2798,98.123,-1.9941,62.8397,90.3881,-190.322,-102.607,83.0203,-72.2339,3.01624,17.0484
80.4312,-82.3042,79.4028,-5.75891,45.529,89.6788,-3.96316,-75.9065,97.8509,-55.2199,-2.00996,-9.34724
80.441,-62.1848,84.285,17.904,50.992,97.4269,-245.96,-47.283,88.9062,-58.2555,12.285,42.8311
80.461,-64.22,80.1471,46.616,49.622,45.413,-185.501,-90.6491,97.1229,-48.806,-28.0334,33.5341
80.5298,-85.9912,88.106,33.863,53.087,98.739,-66.6595,-177.094,107.85,-60.7595,13.0428,39.169
80.5699,-72.1348,70.8732,7.3448,91.2842,91.4658,-50.6691,-12.8717,28.117,-100.876,1.87631,5.35358
80.6152,-97.3902,83.2823,18.938,97.428,78.8969,55.4939,-207.038,51.4116,-107.351,-10.4529,7.61184
80.6312,-74.1459,72.3468,40.511,78.4339,72.1119,-64.4219,-90.9485,60.6653,-86.1674,-12.3871,36.4333
80.6513,-92.9899,72.9587,-6.34299,91.6801,44.574,150.691,-144.669,49.2496,-105.505,-49.298,-15.5356
80.6799,-71.3642,75.1079,39.486,67.8462,62.7377,-105.071,-82.7422,74.6846,-73.9405,-20.3883,34.7923
80.7441,-80.386,91.7729,29.452,80.6117,85.4733,-144.015,-147.254,68.338,-88.1714,1.1619,39.6414
80.7888,-93.5073,71.1058,10.272,52.228,60.3118,134.568,-177.591,109.66,-57.1402,-28.0603,-27.8512
80.7968,-97.6761,98.1013,8.30319,76.4349,67.8227,-47.9059,-200.687,82.9253,-85.2129,-21.2467,6.22034
80.8082,-70.9998,97.1599,36.033,52.595,69.427,-234.014,-158.69,108.609,-56.2453,-9.47105,50.1079
80.8208,-72.788,72.5078,28.042,47.195,88.9139,-65.1125,-69.9613,98.9594,-55.8988,3.18369,26.0723
80.8661,-88.7248,89.5739,10.563,75.0781,89.2869,-50.0301,-140.934,75.4975,-84.2037,0.574241,10.6153
80.9331,-72.8052,75.3812,24.508,89.4221,77.6169,-94.3654,-58.1923,42.2676,-98.0558,-8.67704,27.8986
80.9899,-90.4047,89.331,46.107,72.8373,57.6132,-50.9972,-222.612,92.7878,-78.2968,-25.9278,37.6892
81.1411,-83.0262,73.3111,46.162,65.7641,97.8171,6.43842,-157.896,92.9546,-73.3429,12.5804,37.69
81.1572,-65.5361,99.6081,-6.10412,82.1278,69.5387,-315.182,-74.5631,59.7488,-90.0908,-16.8121,26.7201
81.1732,-81.1853,90.5262,3.7414,95.975,76.2458,-114.935,-96.3477,41.2507,-105.078,-11.9206,15.9775
81.2179,-78.6889,75.0661,32.858,87.391,93.9662,-41.9658,-104.816,54.9371,-95.6919,7.82423,28.0267
81.2958,-82.3787,78.8969,27.662,44.567,74.7051,-25.5433,-135.12,116.041,-52.4806,-8.83448,13.8298
81.313,-71.838,81.9037,32.941,55.407,88.6182,-141.096,-95.086,98.6781,-62.3726,4.52739,41.3218
81.3268,-98.8129,98.1459,12.461,73.7729,86.1029,-44.8322,-215.633,92.5953,-82.422,-2.59368,10.5656
81.3611,-89.7991,71.7441,16.66,57.7438,42.003,93.3186,-153.23,103.812,-56.6141,-43.5263,-25.8718
81.3657,-98.5212,77.1877,1.2963,61.8559,93.674,138.675,-196.869,105.1,-70.3034,0.0323143,-19.118
81.3657,-83.7807,91.9557,6.97748,42.341,77.9131,-99.7538,-133.458,119.144,-50.667,-7.31579,6.49423
81.423,-79.0533,74.6988,-1.783,62.9371,97.326,0.449032,-46.7517,82.0293,-71.6726,5.6229,-4.24112
81.5342,-92.3299,80.9927,27.168,40.078,65.9979,36.0183,-203.903,132.368,-46.5943,-15.6755,-1.24012
81.5502,-82.1197,95.0279,1.9138,74.9308,50.447,-139.003,-109.151,77.2737,-81.2583,-37.5975,8.4934
81.6081,-92.0073,96.2907,11.407,82.487,49.814,-78.1415,-174.286,76.2598,-90.6672,-38.469,15.2969
81.8098,-67.9471,84.717,11.282,59.6008,73.8749,-196.782,-47.4195,91.5512,-66.5789,-11.2282,20.4945
81.8722,-77.5779,89.9802,30.016,53.276,93.5359,-144.316,-139.307,112.57,-59.6726,8.3891,43.2453
81.8751,-94.8789,79.9247,43.122,97.9632,84.9502,42.268,-236.656,63.9975,-105.699,-1.46374,28.8245
81.8888,-78.7467,73.275,0.627429,99.218,93.9072,6.28498,-46.7311,35.0855,-107.68,2.45245,-6.38977
81.9152,-81.317,70.9001,1.4471,88.1358,78.6218,49.9581,-61.101,53.2709,-96.424,-13.1804,-8.21581
81.9891,-61.6921,71.8478,2.6087,90.3818,94.9019,-166.089,39.3218,37.9931,-98.7181,6.34618,11.1695
81.9943,-75.7078,82.1593,17.08,40.441,47.442,-101.244,-91.9195,120.152,-40.8997,-27.5609,-8.06002
82.0057,-83.0279,99.4849,23.643,96.7737,54.019,-175.143,-176.819,59.4659,-105.113,-30.5516,48.0612
82.0097,-92.3648,99.1091,-1.71,96.662,62.0158,-83.0707,-161.612,56.9318,-106.326,-26.9596,12.0979
82.0321,-65.7458,94.8102,-3.8555,57.49,87.5978,-278.542,-59.9362,98.9223,-64.9596,0.927561,23.0191
82.0458,-99.8763,74.2828,17.13,54.011,99.8218,143.622,-238.31,125.51,-62.195,7.18916,-4.44508
82.1988,-88.153,94.1782,8.3327,61.5849,70.2062,-86.5649,-150.206,106.329,-68.3421,-16.9361,6.25545
82.2922,-78.7582,93.9439,45.176,57.8859,78.9868,-153.654,-185.478,116.835,-61.946,-3.25512,54.6313
82.3249,-89.2519,84.8338,5.2231,85.1071,97.5787,-0.904246,-128.403,71.102,-92.7517,7.06629,-0.0716043
82.3317,-78.623,84.1159,38.16,92.9578,62.2702,-107.074,-137.99,61.7341,-99.5418,-22.6735,47.1783
82.3432,-79.8079,93.4328,-0.24142,70.0687,99.2781,-144.796,-92.8988,88.7917,-77.6727,10.409,14.5815
82.6302,-99.8459,96.953,17.179,70.5202,79.181,-32.9841,-230.755,107.997,-77.6926,-9.24671,11.22
82.6858,-82.6629,72.6877,20.056,50.155,81.3039,24.6281,-114.417,118.507,-57.5405,-6.33693,4.60289
82.7128,-97.2802,73.8371,-6.72297,74.7349,47.636,175.838,-182.397,95.5311,-77.8305,-46.1615,-38.5138
82.7529,-72.9868,72.1869,-1.7472,90.0019,42.953,-39.8732,-4.87289,52.0173,-100.444,-47.4949,4.80639
82.7901,-80.1768,70.6549,17.743,52.3,71.4662,19.9395,-91.0764,114.06,-58.4925,-15.1814,-1.98272
82.8268,-64.805,75.3651,40.543,52.429,92.9143,-157.624,-66.9187,112.04,-56.7573,7.71026,52.244
82.8732,-96.1847,85.526,29.776,85.4251,95.4129,18.3237,-219.109,86.6919,-92.5375,7.27166,18.1915
